代號,名稱,年月日,開盤價元,最高價元,最低價元,收盤價元,成交量千股,成交值千元,報酬率,週轉率,天數,obs_count
2314,台揚,2021-07-01 00:00:00,49.546001,53.7481,49.2528,53.7481,"57,195","3,098,879",10,25.082399,-160,203
2314,台揚,2021-07-02 00:00:00,54.627602,55.409401,50.7187,51.793598,"44,768","2,431,239",-3.6364,19.6327,-159,203
2314,台揚,2021-07-05 00:00:00,51.793598,54.5299,50.425499,52.380001,"23,343","1,257,927",1.1321,10.2369,-158,203
2314,台揚,2021-07-06 00:00:00,52.380001,53.5527,49.546001,50.816399,"16,169","852,107",-2.9851,7.0907998,-157,203
2314,台揚,2021-07-07 00:00:00,50.425499,51.305,47.738098,47.933498,"14,087","708,282",-5.6731,6.1778002,-156,203
2314,台揚,2021-07-08 00:00:00,48.373299,49.350498,47.738098,47.738098,"7,067","350,111",-.4077,3.0992,-155,203
2314,台揚,2021-07-09 00:00:00,47.298302,51.6959,46.907398,49.350498,"25,488","1,299,444",3.3777001,11.1776,-154,203
2314,台揚,2021-07-12 00:00:00,51.6959,52.0868,49.839199,51.305,"17,451","908,294",3.9604001,7.6529999,-153,203
2314,台揚,2021-07-13 00:00:00,51.402699,56.3867,50.816399,55.702599,"63,671","3,581,093",8.5713997,27.9224,-152,203
2314,台揚,2021-07-14 00:00:00,56.1912,61.175098,52.0868,58.145699,"63,724","3,677,977",4.3860002,27.9457,-151,203
2314,台揚,2021-07-15 00:00:00,58.4389,62.738701,57.754799,60.588799,"64,645","4,009,129",4.2017002,28.3496,-150,203
2314,台揚,2021-07-16 00:00:00,59.6115,63.5205,59.318401,60.4911,"39,129","2,466,392",-.1613,17.1597,-149,203
2314,台揚,2021-07-19 00:00:00,60.588799,62.543301,59.709301,60.979698,"23,966","1,502,613",.80779999,10.5101,-148,203
2314,台揚,2021-07-20 00:00:00,60.393299,61.761501,56.093498,57.266201,"27,719","1,669,182",-6.0897002,12.156,-147,203
2314,台揚,2021-07-21 00:00:00,59.6115,60.393299,56.1912,56.3867,"24,761","1,466,899",-1.5358,10.8588,-146,203
2314,台揚,2021-07-22 00:00:00,57.657101,59.122898,56.093498,56.5821,"14,749","868,854",.3466,6.4681001,-145,203
2314,台揚,2021-07-23 00:00:00,57.559299,62.0546,56.973,62.0546,"33,125","2,022,502",9.6717997,14.5267,-144,203
2314,台揚,2021-07-26 00:00:00,61.566002,66.3545,61.0774,62.347801,"50,062","3,261,922",.47240001,21.9543,-143,203
2314,台揚,2021-07-27 00:00:00,62.543301,63.7159,57.950199,59.904701,"24,968","1,559,705",-3.9184999,10.9495,-142,203
2314,台揚,2021-07-28 00:00:00,59.6115,60.588799,54.236698,57.070702,"19,223","1,127,881",-4.7308002,8.4301004,-141,203
2314,台揚,2021-07-29 00:00:00,57.950199,58.731998,56.679798,57.1684,"10,677","629,165",.17120001,4.6823001,-140,203
2314,台揚,2021-07-30 00:00:00,57.1684,57.852501,54.236698,56.875301,"13,167","755,939",-.51279998,5.7743001,-139,203
2314,台揚,2021-08-02 00:00:00,55.018501,56.3867,52.770901,54.7253,"17,208","960,350",-3.7801001,7.5464001,-138,203
2314,台揚,2021-08-03 00:00:00,54.7253,56.1912,54.041302,54.334499,"6,909","388,685",-.71429998,3.0299001,-137,203
2314,台揚,2021-08-04 00:00:00,54.823101,55.409401,53.5527,55.214001,"6,493","363,230",1.6187,2.8475001,-136,203
2314,台揚,2021-08-05 00:00:00,55.409401,58.048,54.7253,55.9958,"21,246","1,231,083",1.4159,9.3172998,-135,203
2314,台揚,2021-08-06 00:00:00,55.214001,56.093498,53.7481,53.9436,"10,689","597,561",-3.6649001,4.6876001,-134,203
2314,台揚,2021-08-09 00:00:00,53.259499,54.041302,50.816399,51.011799,"11,243","597,956",-5.4348001,4.9305,-133,203
2314,台揚,2021-08-10 00:00:00,50.523201,52.0868,49.448299,50.327801,"8,071","419,588",-1.341,3.5395,-132,203
2314,台揚,2021-08-11 00:00:00,49.448299,51.5005,48.422199,48.715302,"10,914","556,838",-3.2039001,4.7863002,-131,203
2314,台揚,2021-08-12 00:00:00,49.546001,50.327801,49.155102,49.839199,"6,512","331,089",2.3069,2.8557999,-130,203
2314,台揚,2021-08-13 00:00:00,49.741402,50.327801,46.8097,47.054001,"9,906","489,466",-5.5882001,4.3442001,-129,203
2314,台揚,2021-08-16 00:00:00,46.125599,48.373299,44.562099,44.562099,"23,917","1,148,500",-5.296,10.4886,-128,203
2314,台揚,2021-08-17 00:00:00,45.001801,46.076801,43.7803,45.1973,"12,789","588,446",1.4254,5.6085,-127,203
2314,台揚,2021-08-18 00:00:00,44.513199,49.6437,43.7803,49.6437,"15,198","717,137",9.8378,6.665,-126,203
2314,台揚,2021-08-19 00:00:00,48.6665,48.6665,46.516499,46.712002,"10,580","514,746",-5.9054999,4.6398001,-125,203
2314,台揚,2021-08-20 00:00:00,46.712002,47.298302,45.343899,45.734798,"7,053","332,815",-2.0920999,3.0929999,-124,203
2314,台揚,2021-08-23 00:00:00,46.4188,49.0574,46.272202,48.422199,"9,224","453,062",5.8761001,4.0451002,-123,203
2314,台揚,2021-08-24 00:00:00,49.448299,53.259499,48.959599,53.259499,"22,846","1,223,013",9.9898996,10.0189,-122,203
2314,台揚,2021-08-25 00:00:00,53.650398,58.145699,52.282299,56.288898,"17,076","963,924",5.6880999,7.4885998,-121,203
2314,台揚,2021-08-26 00:00:00,55.702599,56.288898,53.7481,55.116199,"8,495","477,797",-2.0833001,3.7254,-120,203
2314,台揚,2021-08-27 00:00:00,55.116199,55.9958,53.9436,55.214001,"5,356","302,383",.17730001,2.3487999,-119,203
2314,台揚,2021-08-30 00:00:00,56.7775,60.197899,56.7775,57.461601,"9,210","548,453",4.0707998,4.039,-118,203
2314,台揚,2021-08-31 00:00:00,57.461601,59.122898,55.800301,57.754799,"7,369","432,233",.51020002,3.2316,-117,203
2314,台揚,2021-09-01 00:00:00,58.536598,58.6343,56.875301,57.1684,"3,874","227,875",-1.0152,1.6989,-116,203
2314,台揚,2021-09-02 00:00:00,57.1684,57.266201,54.7253,56.7775,"5,419","310,916",-.68379998,2.3764999,-115,203
2314,台揚,2021-09-03 00:00:00,57.266201,58.341099,56.484402,57.1684,"4,237","247,954",.68849999,1.8581001,-114,203
2314,台揚,2021-09-06 00:00:00,57.461601,59.0252,56.7775,57.754799,"6,659","395,280",1.0256,2.9203,-113,203
2314,台揚,2021-09-07 00:00:00,57.950199,58.243401,55.507099,57.754799,"5,176","301,891",0,2.2699001,-112,203
2314,台揚,2021-09-08 00:00:00,57.657101,59.122898,56.093498,56.7775,"5,552","328,241",-1.692,2.4347999,-111,203
2314,台揚,2021-09-09 00:00:00,56.679798,58.341099,55.6049,58.048,"5,201","304,455",2.2375,2.2809,-110,203
2314,台揚,2021-09-10 00:00:00,58.145699,58.8297,57.070702,58.048,"4,140","246,324",0,1.8156,-109,203
2314,台揚,2021-09-13 00:00:00,58.048,58.4389,55.702599,56.288898,"2,999","174,159",-3.0302999,1.3152,-108,203
2314,台揚,2021-09-14 00:00:00,56.679798,57.363899,55.800301,56.3867,"2,216","128,060",.1736,.97180003,-107,203
2314,台揚,2021-09-15 00:00:00,56.679798,57.559299,55.9958,55.9958,"2,398","139,193",-.69319999,1.0516,-106,203
2314,台揚,2021-09-16 00:00:00,56.288898,58.536598,55.897999,58.536598,"3,669","215,125",4.5374999,1.609,-105,203
2314,台揚,2021-09-17 00:00:00,58.6343,64.302299,57.559299,64.204597,"22,282","1,418,407",9.6828003,9.7715998,-104,203
2314,台揚,2021-09-22 00:00:00,63.227299,70.556602,61.566002,70.556602,"25,257","1,744,354",9.8935003,11.0763,-103,203
2314,台揚,2021-09-23 00:00:00,69.872498,75.931396,67.429398,75.149597,"23,903","1,748,873",6.5096998,10.4825,-102,203
2314,台揚,2021-09-24 00:00:00,72.315598,76.029099,69.970299,75.247398,"22,271","1,665,720",.13,9.7667999,-101,203
2314,台揚,2021-09-27 00:00:00,74.954201,78.57,73.2929,78.1791,"17,930","1,411,954",3.8961,7.8631001,-100,203
2314,台揚,2021-09-28 00:00:00,76.322304,79.253998,75.736,78.863098,"10,897","860,556",.875,4.7788,-99,203
2314,台揚,2021-09-29 00:00:00,76.224602,80.915298,76.1269,80.6222,"11,396","918,001",2.2305,4.9976001,-98,203
2314,台揚,2021-09-30 00:00:00,80.329002,86.192398,78.765404,86.192398,"14,245","1,218,431",6.9091001,6.2470002,-97,203
2314,台揚,2021-10-01 00:00:00,83.0653,85.019699,77.592697,77.592697,"15,406","1,270,371",-9.9772997,6.7561998,-96,203
2314,台揚,2021-10-04 00:00:00,75.247398,77.592697,70.068001,75.736,"12,214","923,900",-2.3929,5.3564,-95,203
2314,台揚,2021-10-05 00:00:00,73.781502,79.644897,71.827003,77.592697,"12,578","987,558",2.4516001,5.5159998,-94,203
2314,台揚,2021-10-06 00:00:00,77.495003,78.57,69.872498,70.263397,"13,008","974,183",-9.4457998,5.7045999,-93,203
2314,台揚,2021-10-07 00:00:00,70.752098,74.270103,69.383904,72.804298,"9,693","716,694",3.6161001,4.2508001,-92,203
2314,台揚,2021-10-08 00:00:00,73.097397,73.390602,70.4589,70.556602,"5,571","406,907",-3.0871999,2.4431,-91,203
2314,台揚,2021-10-12 00:00:00,70.654297,72.608803,69.872498,71.729301,"5,205","380,225",1.6619999,2.2825999,-90,203
2314,台揚,2021-10-13 00:00:00,70.8498,72.120201,64.986298,66.940804,"8,173","564,229",-6.6757002,3.5841999,-89,203
2314,台揚,2021-10-14 00:00:00,66.549896,67.820297,63.618198,66.452202,"5,694","385,005",-.7299,2.4971001,-88,203
2314,台揚,2021-10-15 00:00:00,67.429398,69.090797,65.9636,68.211197,"4,922","339,490",2.6471,2.1585,-87,203
2314,台揚,2021-10-18 00:00:00,68.699898,69.774803,66.256798,68.4067,"3,970","276,789",.28650001,1.7410001,-86,203
2314,台揚,2021-10-19 00:00:00,68.4067,70.947502,67.722603,69.090797,"4,146","295,581",1,1.8182,-85,203
2314,台揚,2021-10-20 00:00:00,69.383904,69.774803,68.0158,68.895302,"2,485","175,396",-.28290001,1.0898,-84,203
2314,台揚,2021-10-21 00:00:00,69.188499,71.436096,66.940804,67.038597,"5,634","399,052",-2.6949999,2.4707,-83,203
2314,台揚,2021-10-22 00:00:00,66.158997,68.113503,63.9114,64.595497,"6,609","440,731",-3.6443,2.8982999,-82,203
2314,台揚,2021-10-25 00:00:00,64.595497,71.045197,64.497704,71.045197,"7,464","527,191",9.9849005,3.2732999,-81,203
2314,台揚,2021-10-26 00:00:00,72.120201,78.081299,72.120201,77.201797,"19,131","1,464,172",8.6657,8.3898001,-80,203
2314,台揚,2021-10-27 00:00:00,75.3451,81.892601,74.270103,77.690399,"14,343","1,141,459",.6329,6.29,-79,203
2314,台揚,2021-10-28 00:00:00,77.7882,78.472198,74.954201,75.540497,"8,471","662,909",-2.7672999,3.7149,-78,203
2314,台揚,2021-10-29 00:00:00,76.029099,77.690399,74.758698,77.006401,"6,857","535,295",1.9405,3.0071001,-77,203
2314,台揚,2021-11-01 00:00:00,79.156303,79.840401,76.1269,76.322304,"8,515","677,285",-.8883,3.7342,-76,203
2314,台揚,2021-11-02 00:00:00,77.104103,77.104103,69.579399,72.022499,"10,239","765,263",-5.6338,4.4902,-75,203
2314,台揚,2021-11-03 00:00:00,72.608803,73.879204,70.8498,72.022499,"3,841","284,719",0,1.6844,-74,203
2314,台揚,2021-11-04 00:00:00,73.2929,79.156303,72.511101,79.156303,"11,905","946,083",9.9049997,5.2209001,-73,203
2314,台揚,2021-11-05 00:00:00,79.253998,85.019699,76.322304,84.042503,"19,487","1,613,138",6.1728001,8.5459003,-72,203
2314,台揚,2021-11-08 00:00:00,81.599403,81.7948,75.736,77.690399,"14,265","1,146,237",-7.5581002,6.2557998,-71,203
2314,台揚,2021-11-09 00:00:00,73.488297,77.201797,73.488297,76.029099,"7,003","542,724",-2.1384001,3.0711,-70,203
2314,台揚,2021-11-10 00:00:00,75.638199,78.1791,75.149597,76.419998,"4,936","388,745",.51410002,2.1645999,-69,203
2314,台揚,2021-11-11 00:00:00,75.442802,82.967499,75.3451,80.6222,"14,294","1,175,024",5.4987001,6.2684999,-68,203
2314,台揚,2021-11-12 00:00:00,80.6222,82.087997,78.765404,78.863098,"9,955","817,686",-2.1817999,4.3656998,-67,203
2314,台揚,2021-11-15 00:00:00,80.2313,86.681,79.449501,86.681,"17,496","1,520,164",9.9132996,7.6726999,-66,203
2314,台揚,2021-11-16 00:00:00,88.244598,94.303497,86.681,92.837601,"27,865","2,590,256",7.1026001,12.22,-65,203
2314,台揚,2021-11-17 00:00:00,90.101402,91.078598,85.5084,88.635498,"18,102","1,640,021",-4.5263,7.9384999,-64,203
2314,台揚,2021-11-18 00:00:00,87.9515,89.514999,83.651604,84.042503,"13,229","1,164,585",-5.1819,5.8014998,-63,203
2314,台揚,2021-11-19 00:00:00,84.335701,86.2901,84.042503,84.824303,"6,608","575,897",.93019998,2.8979001,-62,203
2314,台揚,2021-11-22 00:00:00,85.019699,85.997002,84.042503,84.824303,"3,587","311,703",0,1.5731,-61,203
2314,台揚,2021-11-23 00:00:00,84.531097,85.606102,81.110802,81.403999,"5,776","489,134",-4.0323,2.533,-60,203
2314,台揚,2021-11-24 00:00:00,81.306198,86.485603,81.110802,85.801498,"5,792","496,843",5.4022002,2.54,-59,203
2314,台揚,2021-11-25 00:00:00,85.801498,85.8993,82.087997,82.381203,"5,217","445,245",-3.9863,2.2879,-58,203
2314,台揚,2021-11-26 00:00:00,82.283501,83.163002,77.7882,78.57,"6,112","501,655",-4.6262999,2.6803999,-57,203
2314,台揚,2021-11-29 00:00:00,75.247398,81.110802,74.367798,79.644897,"5,803","460,482",1.3681999,2.5448999,-56,203
2314,台揚,2021-11-30 00:00:00,80.817596,80.817596,78.667702,79.058601,"4,309","351,142",-.73619998,1.8897001,-55,203
2314,台揚,2021-12-01 00:00:00,75.247398,79.156303,73.781502,78.57,"7,417","577,024",-.61799997,3.2527001,-54,203
2314,台揚,2021-12-02 00:00:00,77.592697,77.7882,75.247398,75.247398,"6,252","487,334",-4.2289,2.7418001,-53,203
2314,台揚,2021-12-03 00:00:00,76.224602,77.690399,75.736,76.419998,"3,125","245,125",1.5584,1.3704,-52,203
2314,台揚,2021-12-06 00:00:00,76.517799,77.104103,75.736,75.833702,"1,850","144,294",-.76730001,.81129998,-51,203
2314,台揚,2021-12-07 00:00:00,76.713203,78.667702,76.615501,77.495003,"3,341","265,453",2.1907001,1.4651999,-50,203
2314,台揚,2021-12-08 00:00:00,78.57,79.156303,77.7882,78.472198,"3,240","260,193",1.261,1.4209,-49,203
2314,台揚,2021-12-09 00:00:00,78.667702,80.6222,78.276802,78.276802,"3,921","318,813",-.2491,1.7194999,-48,203
2314,台揚,2021-12-10 00:00:00,77.7882,78.081299,76.224602,77.592697,"2,780","219,183",-.8739,1.2191,-47,203
2314,台揚,2021-12-13 00:00:00,77.690399,79.742599,76.224602,78.863098,"3,308","265,856",1.6373,1.4507,-46,203
2314,台揚,2021-12-14 00:00:00,77.690399,78.1791,75.3451,76.517799,"3,898","304,935",-2.974,1.7094001,-45,203
2314,台揚,2021-12-15 00:00:00,75.833702,76.419998,74.563301,75.247398,"2,546","196,619",-1.6603,1.1165,-44,203
2314,台揚,2021-12-16 00:00:00,76.224602,76.713203,75.051903,76.029099,"2,324","180,182",1.039,1.0192,-43,203
2314,台揚,2021-12-17 00:00:00,75.540497,75.540497,72.315598,73.2929,"3,758","283,786",-3.599,1.648,-42,203
2314,台揚,2021-12-20 00:00:00,72.999702,72.999702,69.677101,69.970299,"4,358","315,181",-4.5332999,1.9112,-41,203
2314,台揚,2021-12-21 00:00:00,69.286201,73.097397,67.918098,70.263397,"3,633","262,446",.419,1.5932,-40,203
2314,台揚,2021-12-22 00:00:00,70.8498,72.315598,70.654297,71.338402,"1,981","144,924",1.5299,.86879998,-39,203
2314,台揚,2021-12-23 00:00:00,71.827003,72.804298,71.631599,72.608803,"1,902","140,683",1.7808,.83410001,-38,203
2314,台揚,2021-12-24 00:00:00,72.804298,73.2929,71.533798,71.729301,"1,775","130,911",-1.2113,.7784,-37,203
2314,台揚,2021-12-27 00:00:00,72.999702,74.661003,72.022499,73.879204,"2,834","212,993",2.9972999,1.2428,-36,203
2314,台揚,2021-12-28 00:00:00,73.781502,73.781502,72.315598,72.706497,"2,292","171,057",-1.5872999,1.0051,-35,203
2314,台揚,2021-12-29 00:00:00,72.706497,73.585999,72.413399,73.585999,"1,458","108,725",1.2097,.63940001,-34,203
2314,台揚,2021-12-30 00:00:00,73.585999,77.885902,72.902,77.885902,"2,739","211,744",5.8432999,1.2012,-33,203
2314,台揚,2022-01-03 00:00:00,77.885902,77.885902,74.856499,74.856499,"3,636","282,734",-3.8896,1.5944999,-32,203
2314,台揚,2022-01-04 00:00:00,75.247398,75.931396,74.270103,75.247398,"2,178","167,628",.52219999,.9551,-31,203
2314,台揚,2022-01-05 00:00:00,75.736,76.517799,73.781502,73.781502,"1,773","136,281",-1.9481,.77749997,-30,203
2314,台揚,2022-01-06 00:00:00,73.097397,73.2929,71.827003,71.827003,"1,736","128,400",-2.6489999,.76130003,-29,203
2314,台揚,2022-01-07 00:00:00,71.827003,72.413399,68.992996,69.970299,"2,481","177,592",-2.585,1.0880001,-28,203
2314,台揚,2022-01-10 00:00:00,66.940804,70.556602,66.549896,68.4067,"2,749","192,734",-2.2346001,1.2056,-27,203
2314,台揚,2022-01-11 00:00:00,68.4067,69.090797,68.113503,68.308998,"1,605","112,454",-.1429,.70389998,-26,203
2314,台揚,2022-01-12 00:00:00,68.895302,68.992996,66.745399,67.038597,"1,887","130,239",-1.8598,.82749999,-25,203
2314,台揚,2022-01-13 00:00:00,68.308998,68.308998,66.549896,66.843102,"1,069","73,398",-.2915,.46880001,-24,203
2314,台揚,2022-01-14 00:00:00,66.647697,66.940804,64.497704,66.3545,"2,030","136,421",-.73100001,.89020002,-23,203
2314,台揚,2022-01-17 00:00:00,66.3545,67.331703,65.474998,66.452202,"1,214","82,463",.1473,.53240001,-22,203
2314,台揚,2022-01-18 00:00:00,67.234001,70.361198,66.940804,67.820297,"2,114","148,745",2.0588,.9271,-21,203
2314,台揚,2022-01-19 00:00:00,66.647697,67.722603,66.647697,66.745399,"1,130","77,602",-1.585,.49559999,-20,203
2314,台揚,2022-01-20 00:00:00,66.940804,68.0158,66.940804,67.234001,837,"57,894",.73210001,.3671,-19,203
2314,台揚,2022-01-21 00:00:00,67.234001,67.234001,65.9636,65.9636,"1,383","94,085",-1.8895,.60650003,-18,203
2314,台揚,2022-01-24 00:00:00,65.474998,65.572701,63.5205,63.618198,"1,807","118,353",-3.5555999,.7924,-17,203
2314,台揚,2022-01-25 00:00:00,63.5205,65.377197,62.543301,62.543301,"1,710","111,176",-1.6897,.74989998,-16,203
2314,台揚,2022-01-26 00:00:00,61.566002,62.347801,58.048,59.122898,"3,728","227,709",-5.4688001,1.6349,-15,203
2314,台揚,2022-02-07 00:00:00,59.806999,61.761501,58.6343,61.6637,"1,885","116,679",4.2975001,.82669997,-14,203
2314,台揚,2022-02-08 00:00:00,61.175098,64.302299,60.784199,64.009102,"1,346","87,351",3.8034999,.59030002,-13,203
2314,台揚,2022-02-09 00:00:00,64.400002,66.843102,64.400002,65.572701,"1,475","98,930",2.4426999,.6469,-12,203
2314,台揚,2022-02-10 00:00:00,66.105499,66.105499,63.342899,63.342899,"1,819","118,557",-3.5864999,.76419997,-11,203
2314,台揚,2022-02-11 00:00:00,62.158901,64.921501,61.8629,63.1455,"1,302","83,008",-.31150001,.54699999,-10,203
2314,台揚,2022-02-14 00:00:00,61.172199,61.369598,59.198898,59.198898,"2,357","143,391",-6.25,.99019998,-9,203
2314,台揚,2022-02-15 00:00:00,59.2976,61.270901,59.1003,59.692299,"1,377","83,895",.83329999,.57849997,-8,203
2314,台揚,2022-02-16 00:00:00,59.9883,60.777599,59.198898,59.593601,"1,497","90,921",-.1653,.62889999,-7,203
2314,台揚,2022-02-17 00:00:00,59.4949,59.889599,57.225601,57.6203,"4,579","268,687",-3.3113,1.9237,-6,203
2314,台揚,2022-02-18 00:00:00,57.225601,59.396301,57.028301,59.001598,"2,803","166,679",2.3973,1.1776,-5,203
2314,台揚,2022-02-21 00:00:00,58.409599,58.804298,57.719002,58.014999,"1,187","70,110",-1.6722,.49869999,-4,203
2314,台揚,2022-02-22 00:00:00,58.014999,58.212299,54.068401,55.844299,"3,022","170,755",-3.7414999,1.2696,-3,203
2314,台揚,2022-02-23 00:00:00,55.844299,56.535,55.745701,55.844299,"1,191","67,687",0,.50040001,-2,203
2314,台揚,2022-02-24 00:00:00,55.844299,55.844299,52.588402,52.687099,"3,464","188,049",-5.6536999,1.4553,-1,203
2314,台揚,2022-02-25 00:00:00,54.167,55.055,53.278999,54.265701,"1,865","102,763",2.9963,.78350002,0,203
2314,台揚,2022-03-01 00:00:00,55.548302,59.692299,55.2523,59.692299,"3,636","215,533",10,1.5276,1,203
2314,台揚,2022-03-02 00:00:00,59.2976,63.934898,58.014999,61.961601,"6,256","390,314",3.8017001,2.6283,2,203
2314,台揚,2022-03-03 00:00:00,61.172199,62.158901,59.790901,59.889599,"4,610","283,646",-3.3439,1.9367,3,203
2314,台揚,2022-03-04 00:00:00,59.889599,61.172199,58.212299,58.212299,"2,875","173,450",-2.8006999,1.2078,4,203
2314,台揚,2022-03-07 00:00:00,56.7323,56.7323,54.265701,54.265701,"2,627","146,470",-6.7796998,1.1037,5,203
2314,台揚,2022-03-08 00:00:00,52.785702,55.449699,52.687099,53.476398,"1,608","88,087",-1.4545,.67559999,6,203
2314,台揚,2022-03-09 00:00:00,55.153702,55.153702,53.278999,53.673698,"1,032","56,561",.36899999,.43360001,7,203
2314,台揚,2022-03-10 00:00:00,54.956299,57.916302,54.561699,56.831001,"2,331","133,617",5.8824,.97930002,8,203
2314,台揚,2022-03-11 00:00:00,56.238998,58.212299,55.351002,56.041698,"1,875","107,653",-1.3889,.7877,9,203
2314,台揚,2022-03-14 00:00:00,55.646999,56.436298,54.8577,55.055,"1,062","59,808",-1.7606,.44620001,10,203
2314,台揚,2022-03-15 00:00:00,55.055,55.153702,51.996399,52.193699,"2,245","120,119",-5.1971002,.94319999,11,203
2314,台揚,2022-03-16 00:00:00,53.476398,53.476398,51.2071,51.700401,"1,448","76,615",-.94520003,.60829997,12,203
2314,台揚,2022-03-17 00:00:00,53.278999,53.575001,52.4897,52.983101,"1,572","84,743",2.4809,.66039997,13,203
2314,台揚,2022-03-18 00:00:00,53.9697,58.212299,53.476398,58.113602,"4,238","241,744",9.6834002,1.7805001,14,203
2314,台揚,2022-03-21 00:00:00,58.311001,59.2976,56.7323,56.9296,"3,287","192,977",-2.0374,1.3809,15,203
2314,台揚,2022-03-22 00:00:00,56.831001,58.311001,56.238998,57.916302,"1,430","83,017",1.7331001,.60079998,16,203
2314,台揚,2022-03-23 00:00:00,58.311001,58.606998,57.423,57.521599,"1,703","100,013",-.6814,.7155,17,203
2314,台揚,2022-03-24 00:00:00,58.212299,63.244202,58.014999,63.244202,"9,428","590,891",9.9484997,3.9609001,18,203
2314,台揚,2022-03-25 00:00:00,64.724197,69.5588,64.329498,69.5588,"15,129","1,029,308",9.9843998,6.3559999,19,203
2314,台揚,2022-03-28 00:00:00,67.980103,68.670799,65.118797,66.500099,"9,112","617,202",-4.3972001,3.8281,20,203
2314,台揚,2022-03-29 00:00:00,66.204102,69.164101,63.441502,67.092102,"8,666","577,145",.89020002,3.6407001,21,203
2314,台揚,2022-03-30 00:00:00,66.9935,67.684097,65.612198,65.7108,"4,434","298,865",-2.0588,1.8628,22,203
2314,台揚,2022-03-31 00:00:00,65.118797,68.078796,64.132202,68.078796,"5,796","387,954",3.6036,2.4349999,23,203
2314,台揚,2022-04-01 00:00:00,67.092102,67.585503,66.105499,66.401497,"2,874","194,527",-2.4638,1.2074,24,203
2314,台揚,2022-04-06 00:00:00,66.302803,67.585503,65.3162,66.796097,"2,681","181,629",.59439999,1.1263,25,203
2314,台揚,2022-04-07 00:00:00,67.092102,68.374802,66.204102,66.204102,"3,518","239,508",-.88630003,1.478,26,203
2314,台揚,2022-04-08 00:00:00,66.9935,67.684097,65.414803,65.414803,"2,702","181,908",-1.1923,1.1352,27,203
2314,台揚,2022-04-11 00:00:00,65.414803,66.302803,59.889599,60.1856,"4,854","306,353",-7.994,2.0393,28,203
2314,台揚,2022-04-12 00:00:00,59.198898,60.876202,58.212299,58.902901,"2,434","146,619",-2.1310999,1.0226001,29,203
2314,台揚,2022-04-13 00:00:00,59.198898,60.1856,59.1003,59.396301,"1,263","76,353",.83749998,.53060001,30,203
2314,台揚,2022-04-14 00:00:00,59.9883,60.086899,58.804298,59.1003,"1,194","71,840",-.49829999,.50160003,31,203
2314,台揚,2022-04-15 00:00:00,58.014999,59.889599,55.943001,55.943001,"2,917","169,400",-5.3421998,1.2255,32,203
2314,台揚,2022-04-18 00:00:00,55.943001,57.521599,55.745701,56.041698,"1,771","101,417",.17640001,.74400002,33,203
2314,台揚,2022-04-19 00:00:00,56.7323,57.225601,56.140301,56.238998,"1,370","78,738",.35210001,.57560003,34,203
2314,台揚,2022-04-20 00:00:00,57.126999,61.270901,56.633701,60.3829,"2,923","175,032",7.3684001,1.228,35,203
2314,台揚,2022-04-21 00:00:00,60.5802,60.678902,59.1003,59.198898,"2,173","131,219",-1.9608001,.91289997,36,203
2314,台揚,2022-04-22 00:00:00,59.692299,60.086899,58.212299,58.409599,"1,418","84,729",-1.3333,.59570003,37,203
2314,台揚,2022-04-25 00:00:00,57.225601,57.225601,56.041698,56.140301,"1,416","80,942",-3.8850999,.59490001,38,203
2314,台揚,2022-04-26 00:00:00,56.535,57.126999,55.153702,55.548302,982,"55,702",-1.0545,.41260001,39,203
2314,台揚,2022-04-27 00:00:00,53.278999,54.364399,52.884399,53.9697,"1,357","73,617",-2.8419001,.57010001,40,203
2314,台揚,2022-04-28 00:00:00,54.463001,55.2523,53.7724,54.265701,976,"54,018",.54839998,.41,41,203
2314,台揚,2022-04-29 00:00:00,55.351002,55.943001,54.561699,55.548302,778,"43,591",2.3636,.32690001,42,203
2321,東訊,2021-07-01 00:00:00,21.429399,21.491899,21.429399,21.491899,43,301,-.57800001,.0964,-160,203
2321,東訊,2021-07-02 00:00:00,21.491899,21.616899,21.491899,21.616899,14,101,.58139998,.031399999,-159,203
2321,東訊,2021-07-05 00:00:00,21.6481,21.8668,21.616899,21.8668,53,368,1.1561,.1188,-158,203
2321,東訊,2021-07-06 00:00:00,21.6793,21.6793,21.6793,21.6793,6,44,-.85710001,.0135,-157,203
2321,東訊,2021-07-07 00:00:00,21.6793,22.0854,21.6793,22.0854,32,227,1.8732001,.071699999,-156,203
2321,東訊,2021-07-08 00:00:00,22.0854,22.1479,22.0854,22.1479,17,125,.28290001,.0381,-155,203
2321,東訊,2021-07-09 00:00:00,22.554001,22.554001,21.8668,21.8668,16,113,-1.2694,.0359,-154,203
2321,東訊,2021-07-12 00:00:00,21.8668,22.647699,21.8668,22.647699,65,462,3.5713999,.14569999,-153,203
2321,東訊,2021-07-13 00:00:00,22.647699,22.9601,22.023001,22.023001,13,98,-2.7586,.029100001,-152,203
2321,東訊,2021-07-14 00:00:00,22.179199,22.9289,22.179199,22.9289,28,202,4.1135001,.062799998,-151,203
2321,東訊,2021-07-15 00:00:00,22.9289,22.9289,22.710199,22.710199,8,60,-.95370001,.017899999,-150,203
2321,東訊,2021-07-16 00:00:00,22.647699,22.647699,21.898001,21.898001,18,130,-3.5762999,.040399998,-149,203
2321,東訊,2021-07-19 00:00:00,21.491899,21.991699,21.491899,21.991699,18,131,.428,.040399998,-148,203
