代號,名稱,年月日,開盤價元,最高價元,最低價元,收盤價元,成交量千股,成交值千元,報酬率,週轉率,天數
2801,彰銀,2021-03-02 00:00:00,15.0974,15.2739,15.0091,15.0091,"6,569","112,372",-.2933,.063299999,-210
2801,彰銀,2021-03-03 00:00:00,15.1856,15.2739,15.0532,15.2298,"10,686","184,235",1.4706,.1029,-209
2801,彰銀,2021-03-04 00:00:00,15.1415,15.2298,14.9649,15.0532,"10,957","186,698",-1.1594,.1055,-208
2801,彰銀,2021-03-05 00:00:00,14.9649,15.0974,14.9649,15.0974,"4,755","81,082",.2933,.0458,-207
2801,彰銀,2021-03-08 00:00:00,15.1415,15.2298,15.0532,15.0974,"6,260","107,297",0,.0603,-206
2801,彰銀,2021-03-09 00:00:00,15.1856,15.3181,15.0974,15.3181,"11,866","204,955",1.462,.1143,-205
2801,彰銀,2021-03-10 00:00:00,15.3622,15.3622,15.2739,15.3622,"5,896","102,320",.28819999,.0568,-204
2801,彰銀,2021-03-11 00:00:00,15.3622,15.4505,15.3181,15.3622,"8,481","147,808",0,.081699997,-203
2801,彰銀,2021-03-12 00:00:00,15.3622,15.4064,15.2298,15.3622,"4,617","80,102",0,.044500001,-202
2801,彰銀,2021-03-15 00:00:00,15.3622,15.4064,15.3181,15.3622,"3,948","68,749",0,.037999999,-201
2801,彰銀,2021-03-16 00:00:00,15.3622,15.4947,15.3181,15.4064,"8,761","152,813",.28740001,.084399998,-200
2801,彰銀,2021-03-17 00:00:00,15.4064,15.4064,15.1415,15.1856,"10,739","185,665",-1.4327,.1034,-199
2801,彰銀,2021-03-18 00:00:00,15.2298,15.4064,15.2298,15.2739,"5,810","100,740",.58139998,.0559,-198
2801,彰銀,2021-03-19 00:00:00,15.1856,15.2298,15.0974,15.1856,"10,756","184,611",-.57800001,.1036,-197
2801,彰銀,2021-03-22 00:00:00,15.1415,15.1856,15.0532,15.1856,"6,090","104,335",0,.058600001,-196
2801,彰銀,2021-03-23 00:00:00,15.1856,15.2298,15.0974,15.1415,"5,253","90,205",-.29069999,.0506,-195
2801,彰銀,2021-03-24 00:00:00,15.2298,15.2739,15.1415,15.2298,"4,637","79,872",.58310002,.0447,-194
2801,彰銀,2021-03-25 00:00:00,15.2298,15.3181,15.1856,15.1856,"10,950","189,125",-.2899,.1054,-193
2801,彰銀,2021-03-26 00:00:00,15.2298,15.3622,15.2298,15.3622,"6,906","119,657",1.1628,.066500001,-192
2801,彰銀,2021-03-29 00:00:00,15.4064,15.4505,15.3622,15.4505,"7,195","125,700",.5747,.069300003,-191
2801,彰銀,2021-03-30 00:00:00,15.4505,15.5388,15.3622,15.4505,"7,071","123,759",0,.068099998,-190
2801,彰銀,2021-03-31 00:00:00,15.4505,15.4947,15.4064,15.4947,"8,176","143,167",.28569999,.078699999,-189
2801,彰銀,2021-04-01 00:00:00,15.4947,15.4947,15.3622,15.4505,"5,730","100,071",-.28490001,.055199999,-188
2801,彰銀,2021-04-06 00:00:00,15.4505,15.5388,15.3622,15.4505,"4,563","79,825",0,.043900002,-187
2801,彰銀,2021-04-07 00:00:00,15.3622,15.4947,15.3622,15.4505,"4,763","83,228",0,.045899998,-186
2801,彰銀,2021-04-08 00:00:00,15.3622,15.4505,15.3622,15.4505,"6,542","114,216",0,.063000001,-185
2801,彰銀,2021-04-09 00:00:00,15.3622,15.4064,15.3622,15.3622,"5,332","92,822",-.57139999,.0513,-184
2801,彰銀,2021-04-12 00:00:00,15.3181,15.4947,15.2739,15.4064,"10,086","175,815",.28740001,.097099997,-183
2801,彰銀,2021-04-13 00:00:00,15.4505,15.6271,15.4505,15.5388,"9,747","171,770",.85960001,.093900003,-182
2801,彰銀,2021-04-14 00:00:00,15.5388,15.6271,15.4947,15.4947,"8,410","148,205",-.2841,.081,-181
2801,彰銀,2021-04-15 00:00:00,15.5388,15.6271,15.4947,15.6271,"7,120","125,722",.85470003,.068599999,-180
2801,彰銀,2021-04-16 00:00:00,15.5829,15.7154,15.5829,15.7154,"9,125","161,850",.565,.087899998,-179
2801,彰銀,2021-04-19 00:00:00,15.7595,16.068501,15.7154,16.068501,"21,653","391,136",2.2472,.2085,-178
2801,彰銀,2021-04-20 00:00:00,16.068501,16.156799,15.8037,15.9802,"14,212","256,845",-.54949999,.13689999,-177
2801,彰銀,2021-04-21 00:00:00,15.8037,15.892,15.7595,15.892,"9,567","171,615",-.55250001,.092100002,-176
2801,彰銀,2021-04-22 00:00:00,15.892,15.892,15.8037,15.8037,"11,959","214,547",-.55559999,.1152,-175
2801,彰銀,2021-04-23 00:00:00,15.8037,15.892,15.7595,15.892,"8,127","145,781",.55870003,.078299999,-174
2801,彰銀,2021-04-26 00:00:00,15.8478,15.892,15.7595,15.892,"11,714","210,412",0,.1128,-173
2801,彰銀,2021-04-27 00:00:00,15.892,15.892,15.8037,15.892,"6,289","112,992",0,.060600001,-172
2801,彰銀,2021-04-28 00:00:00,15.8037,15.892,15.8037,15.892,"5,361","96,270",0,.051600002,-171
2801,彰銀,2021-04-29 00:00:00,15.892,15.892,15.8037,15.8037,"6,184","110,976",-.55559999,.059500001,-170
2801,彰銀,2021-05-03 00:00:00,15.8037,15.8037,15.5829,15.5829,"11,507","204,521",-1.3966,.1108,-169
2801,彰銀,2021-05-04 00:00:00,15.5829,15.8037,15.4064,15.4947,"15,131","266,936",-.56660002,.14569999,-168
2801,彰銀,2021-05-05 00:00:00,15.4505,15.6271,15.3622,15.5388,"5,969","104,856",.28490001,.057500001,-167
2801,彰銀,2021-05-06 00:00:00,15.5388,15.7154,15.5388,15.5829,"10,615","183,334",.2841,.1022,-166
2801,彰銀,2021-05-07 00:00:00,15.6712,15.8037,15.6271,15.7595,"6,298","112,183",1.1331,.060600001,-165
2801,彰銀,2021-05-10 00:00:00,15.6712,15.9361,15.6712,15.892,"12,357","221,909",.84030002,.119,-164
2801,彰銀,2021-05-11 00:00:00,15.8478,15.8478,15.4947,15.5388,"9,256","164,163",-2.2221999,.089100003,-163
2801,彰銀,2021-05-12 00:00:00,15.4505,15.7595,14.5676,14.8325,"39,050","667,894",-4.5454998,.37599999,-162
2801,彰銀,2021-05-13 00:00:00,15.0091,15.0091,14.7001,14.7001,"21,482","360,244",-.89289999,.2069,-161
2801,彰銀,2021-05-14 00:00:00,14.7883,14.9208,14.7001,14.7883,"13,668","228,657",.6006,.13160001,-160
2801,彰銀,2021-05-17 00:00:00,14.5235,14.6118,14.391,14.4352,"20,912","343,446",-2.3880999,.2014,-159
2801,彰銀,2021-05-18 00:00:00,14.4352,14.8325,14.4352,14.7442,"11,164","185,468",2.1407001,.1075,-158
2801,彰銀,2021-05-19 00:00:00,14.6118,14.7001,14.4793,14.5676,"8,775","144,841",-1.1976,.0845,-157
2801,彰銀,2021-05-20 00:00:00,14.5235,14.5676,14.4352,14.4793,"11,640","191,003",-.60610002,.1121,-156
2801,彰銀,2021-05-21 00:00:00,14.5676,14.7883,14.5235,14.7001,"7,956","131,904",1.5244,.0766,-155
2801,彰銀,2021-05-24 00:00:00,14.7001,14.7442,14.5235,14.7442,"9,259","153,416",.3003,.089199997,-154
2801,彰銀,2021-05-25 00:00:00,14.6559,14.7442,14.6118,14.6559,"8,092","134,679",-.5988,.0779,-153
2801,彰銀,2021-05-26 00:00:00,14.7001,14.9208,14.6118,14.9208,"8,229","137,429",1.8072,.0792,-152
2801,彰銀,2021-05-27 00:00:00,14.7001,14.8766,14.6559,14.8766,"83,453","1,404,037",-.29589999,.80360001,-151
2801,彰銀,2021-05-28 00:00:00,14.9208,14.9649,14.8325,14.9208,"10,107","170,532",.2967,.0973,-150
2801,彰銀,2021-05-31 00:00:00,14.9208,14.9649,14.8325,14.8766,"6,889","116,181",-.29589999,.066299997,-149
2801,彰銀,2021-06-01 00:00:00,14.9208,14.9208,14.7883,14.8766,"5,731","96,452",0,.055199999,-148
2801,彰銀,2021-06-02 00:00:00,14.9208,14.9649,14.8766,14.9208,"9,557","161,449",.2967,.092,-147
2801,彰銀,2021-06-03 00:00:00,15.0091,15.0532,14.9208,14.9649,"6,132","104,033",.29589999,.059,-146
2801,彰銀,2021-06-04 00:00:00,14.8766,14.9208,14.7883,14.9208,"15,869","266,761",-.29499999,.15279999,-145
2801,彰銀,2021-06-07 00:00:00,14.8325,14.9208,14.7001,14.7442,"18,704","313,350",-1.1834,.18009999,-144
2801,彰銀,2021-06-08 00:00:00,14.8766,14.8766,14.7442,14.7883,"10,762","180,008",.2994,.1036,-143
2801,彰銀,2021-06-09 00:00:00,14.7883,14.8325,14.7442,14.7883,"8,387","140,618",0,.080799997,-142
2801,彰銀,2021-06-10 00:00:00,14.7883,14.8766,14.7001,14.7442,"214,045","3,351,709",-.2985,2.0611999,-141
2801,彰銀,2021-06-11 00:00:00,14.2586,14.4352,14.1262,14.391,"78,945","1,285,386",-2.3952,.76020002,-140
2801,彰銀,2021-06-15 00:00:00,14.3469,14.391,14.3028,14.3469,"25,368","412,141",-.30669999,.24429999,-139
2801,彰銀,2021-06-16 00:00:00,14.3469,14.3469,14.1703,14.2145,"36,227","584,548",-.92309999,.3488,-138
2801,彰銀,2021-06-17 00:00:00,14.1703,14.2586,14.1262,14.2145,"11,604","186,715",0,.1117,-137
2801,彰銀,2021-06-18 00:00:00,14.2145,14.2586,14.082,14.082,"36,259","579,777",-.93169999,.34920001,-136
2801,彰銀,2021-06-21 00:00:00,14.082,14.1703,14.082,14.082,"14,994","239,687",0,.1444,-135
2801,彰銀,2021-06-22 00:00:00,14.1703,14.2586,14.082,14.1703,"10,684","171,479",.62699997,.1029,-134
2801,彰銀,2021-06-23 00:00:00,14.1703,14.3028,14.1703,14.2145,"11,472","185,019",.31150001,.1105,-133
2801,彰銀,2021-06-24 00:00:00,14.2145,14.3028,14.1703,14.2145,"6,329","102,108",0,.060899999,-132
2801,彰銀,2021-06-25 00:00:00,14.2586,14.3028,14.2145,14.2145,"13,883","224,040",0,.1337,-131
2801,彰銀,2021-06-28 00:00:00,14.2586,14.3028,14.2145,14.2586,"7,073","114,395",.31060001,.068099998,-130
2801,彰銀,2021-06-29 00:00:00,14.2586,14.3028,14.2145,14.2145,"7,377","118,971",-.3096,.071000002,-129
2801,彰銀,2021-06-30 00:00:00,14.2586,14.3028,14.2145,14.2586,"7,224","116,699",.31060001,.069600001,-128
2801,彰銀,2021-07-01 00:00:00,14.2145,14.3028,14.1262,14.2145,"10,501","169,085",-.3096,.1011,-127
2801,彰銀,2021-07-02 00:00:00,14.3028,14.3028,14.2145,14.2145,"6,860","110,594",0,.066100001,-126
2801,彰銀,2021-07-05 00:00:00,14.2586,14.3028,14.2145,14.2145,"8,422","135,840",0,.081100002,-125
2801,彰銀,2021-07-06 00:00:00,14.2586,14.3028,14.2145,14.3028,"5,913","95,658",.62110001,.056899998,-124
2801,彰銀,2021-07-07 00:00:00,14.3028,14.3028,14.2145,14.3028,"10,134","163,845",0,.097599998,-123
2801,彰銀,2021-07-08 00:00:00,14.3028,14.3028,14.2145,14.3028,"8,083","130,571",0,.077799998,-122
2801,彰銀,2021-07-09 00:00:00,14.2145,14.3028,14.1703,14.3028,"14,064","226,478",0,.1354,-121
2801,彰銀,2021-07-12 00:00:00,14.3028,14.3469,14.2586,14.3469,"12,230","198,129",.30860001,.1178,-120
2801,彰銀,2021-07-13 00:00:00,14.3469,14.4793,14.3469,14.4352,"11,930","195,007",.61540002,.1149,-119
2801,彰銀,2021-07-14 00:00:00,14.4352,14.5235,14.4352,14.4793,"6,622","108,517",.30579999,.0638,-118
2801,彰銀,2021-07-15 00:00:00,14.4793,14.5235,14.4793,14.5235,"6,202","101,834",.30489999,.059700001,-117
2801,彰銀,2021-07-16 00:00:00,14.4793,14.5235,14.4352,14.4793,"9,340","153,276",-.30399999,.089900002,-116
2801,彰銀,2021-07-19 00:00:00,14.4793,14.5676,14.3028,14.5676,"15,241","249,433",.60979998,.1468,-115
2801,彰銀,2021-07-20 00:00:00,14.4352,14.5235,14.391,14.4793,"6,323","103,693",-.60610002,.060899999,-114
2801,彰銀,2021-07-21 00:00:00,14.4793,14.5235,14.3469,14.4793,"12,191","199,650",0,.1174,-113
2801,彰銀,2021-07-22 00:00:00,14.5235,14.7001,14.4793,14.7001,"12,755","211,271",1.5244,.1228,-112
2801,彰銀,2021-07-23 00:00:00,14.7001,14.7883,14.6559,14.7442,"7,945","132,519",.3003,.076499999,-111
2801,彰銀,2021-07-26 00:00:00,14.7442,14.7883,14.6118,14.6559,"6,191","103,024",-.5988,.059599999,-110
2801,彰銀,2021-07-27 00:00:00,14.7001,14.7001,14.5235,14.6118,"4,204","69,534",-.3012,.0405,-109
2801,彰銀,2021-07-28 00:00:00,14.5676,14.6118,14.4352,14.5676,"6,376","104,870",-.3021,.0614,-108
2801,彰銀,2021-07-29 00:00:00,14.6118,14.7001,14.5235,14.7001,"5,661","93,792",.9091,.054499999,-107
2801,彰銀,2021-07-30 00:00:00,14.6118,14.6559,14.4793,14.6118,"6,841","112,846",-.6006,.065899998,-106
2801,彰銀,2021-08-02 00:00:00,14.6559,14.7883,14.6118,14.7883,"8,815","146,812",1.2085,.084899999,-105
2801,彰銀,2021-08-03 00:00:00,14.6559,14.7442,14.6118,14.7001,"3,274","54,402",-.597,.031500001,-104
2801,彰銀,2021-08-04 00:00:00,14.6559,14.7883,14.6559,14.7883,"3,487","58,223",.6006,.033599999,-103
2801,彰銀,2021-08-05 00:00:00,14.7442,14.9208,14.7001,14.8766,"10,434","175,367",.597,.1005,-102
2801,彰銀,2021-08-06 00:00:00,14.8325,14.9208,14.7883,14.8766,"4,464","75,061",0,.043000001,-101
2801,彰銀,2021-08-09 00:00:00,14.8325,14.8325,14.7001,14.7442,"4,245","71,052",-.89020002,.040899999,-100
2801,彰銀,2021-08-10 00:00:00,14.7442,14.8325,14.7001,14.7883,"5,282","88,331",.2994,.050900001,-99
2801,彰銀,2021-08-11 00:00:00,14.7442,14.9208,14.7442,14.8766,"5,120","86,122",.597,.0493,-98
2801,彰銀,2021-08-12 00:00:00,14.8766,14.9208,14.7883,14.8766,"4,425","74,453",0,.042599998,-97
2801,彰銀,2021-08-13 00:00:00,14.8325,14.8325,14.7442,14.8325,"3,815","63,928",-.2967,.036699999,-96
2801,彰銀,2021-08-16 00:00:00,14.7442,14.8325,14.6559,14.6559,"5,879","98,099",-1.1905,.056600001,-95
2801,彰銀,2021-08-17 00:00:00,14.7001,14.7883,14.6559,14.7442,"6,444","107,561",.6024,.062100001,-94
2801,彰銀,2021-08-18 00:00:00,14.7001,14.8325,14.6559,14.8325,"5,644","94,363",.5988,.054299999,-93
2801,彰銀,2021-08-19 00:00:00,14.7883,14.8766,14.6118,14.6559,"7,952","132,296",-1.1905,.0766,-92
2801,彰銀,2021-08-20 00:00:00,14.7442,14.7442,14.5676,14.6118,"4,797","79,619",-.3012,.0462,-91
2801,彰銀,2021-08-23 00:00:00,14.7001,14.7883,14.6559,14.7442,"3,967","66,135",.90630001,.038199998,-90
2801,彰銀,2021-08-24 00:00:00,14.7883,14.8325,14.7001,14.7883,"5,932","99,301",.2994,.057100002,-89
2801,彰銀,2021-08-25 00:00:00,14.7883,14.8325,14.7442,14.7442,"4,680","78,389",-.2985,.0451,-88
2801,彰銀,2021-08-26 00:00:00,14.7442,14.7883,14.7001,14.7001,"5,710","95,276",-.2994,.055,-87
2801,彰銀,2021-08-27 00:00:00,14.7442,14.9649,14.7001,14.9649,"17,412","293,660",1.8018,.16769999,-86
2801,彰銀,2021-08-30 00:00:00,14.9649,15.0532,14.9208,15.0091,"18,609","316,270",.29499999,.17919999,-85
2801,彰銀,2021-08-31 00:00:00,14.9908,15.1275,14.9453,15.0364,"20,948","346,884",.1471,.1997,-84
2801,彰銀,2021-09-01 00:00:00,15.0364,15.1731,14.9908,15.1275,"8,982","148,779",.60610002,.085600004,-83
2801,彰銀,2021-09-02 00:00:00,15.1275,15.1731,15.0364,15.0364,"5,846","96,858",-.6024,.0557,-82
2801,彰銀,2021-09-03 00:00:00,15.082,15.2187,15.082,15.2187,"9,357","155,437",1.2121,.089199997,-81
2801,彰銀,2021-09-06 00:00:00,15.2187,15.2187,15.1275,15.1731,"5,840","97,375",-.2994,.0557,-80
2801,彰銀,2021-09-07 00:00:00,15.1731,15.2187,15.1275,15.2187,"5,109","85,096",.3003,.048700001,-79
2801,彰銀,2021-09-08 00:00:00,15.2187,15.2187,15.0364,15.1275,"4,938","81,980",-.5988,.0471,-78
2801,彰銀,2021-09-09 00:00:00,15.082,15.1275,15.0364,15.0364,"4,515","74,652",-.6024,.043000001,-77
2801,彰銀,2021-09-10 00:00:00,15.0364,15.1731,15.0364,15.1275,"2,706","44,934",.60610002,.025800001,-76
2801,彰銀,2021-09-13 00:00:00,15.1275,15.1731,15.082,15.1275,"3,251","53,983",0,.030999999,-75
2801,彰銀,2021-09-14 00:00:00,15.1275,15.2187,15.1275,15.1731,"5,206","86,654",.3012,.049600001,-74
2801,彰銀,2021-09-15 00:00:00,15.1731,15.2187,15.1275,15.1275,"8,364","139,095",-.3003,.079700001,-73
2801,彰銀,2021-09-16 00:00:00,15.1275,15.2187,15.082,15.2187,"7,269","120,821",.6024,.069300003,-72
2801,彰銀,2021-09-17 00:00:00,15.1731,15.1731,14.9453,14.9453,"17,956","295,933",-1.7964,.17120001,-71
2801,彰銀,2021-09-22 00:00:00,14.8541,14.8541,14.6719,14.7174,"12,821","207,683",-1.5244,.1222,-70
2801,彰銀,2021-09-23 00:00:00,14.8086,14.9453,14.8086,14.9453,"3,197","52,242",1.548,.0305,-69
2801,彰銀,2021-09-24 00:00:00,14.9908,15.0364,14.9453,14.9908,"2,649","43,575",.30489999,.0253,-68
2801,彰銀,2021-09-27 00:00:00,14.9908,15.0364,14.9453,14.9453,"5,371","88,346",-.30399999,.051199999,-67
2801,彰銀,2021-09-28 00:00:00,14.8997,14.9908,14.8541,14.9453,"3,920","64,231",0,.0374,-66
2801,彰銀,2021-09-29 00:00:00,14.8541,14.9453,14.763,14.8541,"9,099","148,179",-.60979998,.086800002,-65
2801,彰銀,2021-09-30 00:00:00,14.8086,14.9908,14.8086,14.9908,"4,830","79,079",.92019999,.046100002,-64
2801,彰銀,2021-10-01 00:00:00,14.8997,14.9453,14.763,14.8086,"8,824","143,511",-1.2158,.084100001,-63
2801,彰銀,2021-10-04 00:00:00,14.8997,14.9453,14.8086,14.9453,"5,524","90,208",.92309999,.052700002,-62
2801,彰銀,2021-10-05 00:00:00,14.8541,14.9453,14.8086,14.8997,"5,278","86,075",-.30489999,.050299998,-61
2801,彰銀,2021-10-06 00:00:00,14.9453,14.9453,14.763,14.8086,"9,684","157,577",-.61159998,.092299998,-60
2801,彰銀,2021-10-07 00:00:00,14.8997,14.9453,14.8541,14.9453,"6,003","98,290",.92309999,.0572,-59
2801,彰銀,2021-10-08 00:00:00,14.8997,14.9453,14.8541,14.8541,"3,740","61,118",-.60979998,.035700001,-58
2801,彰銀,2021-10-12 00:00:00,14.8541,14.8997,14.763,14.8541,"8,406","136,822",0,.0801,-57
2801,彰銀,2021-10-13 00:00:00,14.8997,14.9453,14.8541,14.8997,"3,029","49,460",.30669999,.028899999,-56
2801,彰銀,2021-10-14 00:00:00,14.9453,14.9908,14.8997,14.9453,"3,286","53,883",.30579999,.031300001,-55
2801,彰銀,2021-10-15 00:00:00,14.9453,15.0364,14.8997,15.0364,"5,834","95,889",.60979998,.055599999,-54
2801,彰銀,2021-10-18 00:00:00,14.9908,15.082,14.9908,15.082,"4,073","67,288",.303,.038800001,-53
2801,彰銀,2021-10-19 00:00:00,15.082,15.1275,15.0364,15.0364,"6,930","114,686",-.3021,.066100001,-52
2801,彰銀,2021-10-20 00:00:00,15.082,15.1275,15.0364,15.082,"3,812","63,055",.303,.0363,-51
2801,彰銀,2021-10-21 00:00:00,15.082,15.1731,15.0364,15.1275,"7,690","127,586",.3021,.073299997,-50
2801,彰銀,2021-10-22 00:00:00,15.082,15.1275,15.0364,15.0364,"3,383","55,961",-.6024,.032299999,-49
2801,彰銀,2021-10-25 00:00:00,15.0364,15.1275,14.9908,15.0364,"3,751","61,941",0,.035799999,-48
2801,彰銀,2021-10-26 00:00:00,15.082,15.2187,15.0364,15.2187,"18,676","311,283",1.2121,.1781,-47
2801,彰銀,2021-10-27 00:00:00,15.1275,15.1731,15.082,15.082,"4,752","78,835",-.89819998,.045299999,-46
2801,彰銀,2021-10-28 00:00:00,15.082,15.1731,15.0364,15.0364,"2,916","48,236",-.3021,.027799999,-45
2801,彰銀,2021-10-29 00:00:00,15.0364,15.082,14.9453,14.9453,"19,095","313,454",-.60610002,.1821,-44
2801,彰銀,2021-11-01 00:00:00,15.0364,15.082,14.9453,14.9908,"3,530","58,086",.30489999,.0337,-43
2801,彰銀,2021-11-02 00:00:00,15.0364,15.1275,14.9908,15.082,"5,695","94,123",.60790002,.054299999,-42
2801,彰銀,2021-11-03 00:00:00,15.0364,15.082,14.9908,15.082,"3,122","51,601",0,.0298,-41
2801,彰銀,2021-11-04 00:00:00,15.1275,15.1275,14.9908,14.9908,"2,976","49,134",-.60420001,.0284,-40
2801,彰銀,2021-11-05 00:00:00,15.0364,15.1275,14.9908,15.1275,"3,977","65,729",.91189998,.037900001,-39
2801,彰銀,2021-11-08 00:00:00,15.1275,15.1275,15.0364,15.1275,"4,247","70,382",0,.0405,-38
2801,彰銀,2021-11-09 00:00:00,15.1275,15.2187,15.0364,15.2187,"3,975","66,060",.6024,.037900001,-37
2801,彰銀,2021-11-10 00:00:00,15.1731,15.2187,15.1275,15.1275,"2,508","41,722",-.5988,.0239,-36
2801,彰銀,2021-11-11 00:00:00,15.1275,15.1731,15.082,15.082,"2,555","42,375",-.3012,.0244,-35
2801,彰銀,2021-11-12 00:00:00,15.082,15.3098,15.082,15.3098,"8,654","144,554",1.5106,.082500003,-34
2801,彰銀,2021-11-15 00:00:00,15.3553,15.4009,15.2642,15.4009,"8,219","138,479",.5952,.078400001,-33
2801,彰銀,2021-11-16 00:00:00,15.3553,15.4009,15.3098,15.4009,"4,906","82,732",0,.046799999,-32
2801,彰銀,2021-11-17 00:00:00,15.3098,15.492,15.3098,15.492,"8,118","137,465",.59170002,.077399999,-31
2801,彰銀,2021-11-18 00:00:00,15.492,15.811,15.4465,15.7654,"15,816","272,498",1.7647001,.1508,-30
2801,彰銀,2021-11-19 00:00:00,15.811,15.8566,15.5832,15.7199,"9,049","155,840",-.289,.086300001,-29
2801,彰銀,2021-11-22 00:00:00,15.7199,15.7654,15.5832,15.6743,"5,459","93,789",-.2899,.052000001,-28
2801,彰銀,2021-11-23 00:00:00,15.6287,15.6287,15.5376,15.5376,"5,201","88,823",-.8721,.049600001,-27
2801,彰銀,2021-11-24 00:00:00,15.5376,15.6743,15.5376,15.5832,"5,351","91,612",.2933,.050999999,-26
2801,彰銀,2021-11-25 00:00:00,15.6287,15.6743,15.5376,15.6743,"3,914","67,012",.5848,.037300002,-25
2801,彰銀,2021-11-26 00:00:00,15.5832,15.6287,15.3553,15.3553,"9,926","168,182",-2.0349,.094599999,-24
2801,彰銀,2021-11-29 00:00:00,15.2642,15.3098,15.1731,15.2187,"6,738","112,732",-.89020002,.064199999,-23
2801,彰銀,2021-11-30 00:00:00,15.2187,15.3098,14.9453,14.9453,"27,177","449,843",-1.7964,.25909999,-22
2801,彰銀,2021-12-01 00:00:00,14.9908,15.2187,14.9908,15.1731,"6,671","110,758",1.5244,.063600004,-21
2801,彰銀,2021-12-02 00:00:00,15.1731,15.1731,14.9908,15.082,"6,257","103,632",-.6006,.059700001,-20
2801,彰銀,2021-12-03 00:00:00,15.1731,15.3098,15.1275,15.1731,"5,702","95,218",.60420001,.054400001,-19
2801,彰銀,2021-12-06 00:00:00,15.1275,15.3098,15.1275,15.2187,"4,505","75,230",.3003,.043000001,-18
2801,彰銀,2021-12-07 00:00:00,15.2187,15.3098,15.1275,15.2187,"6,740","112,594",0,.064300001,-17
2801,彰銀,2021-12-08 00:00:00,15.3553,15.4009,15.2642,15.3553,"7,407","124,579",.89819998,.070600003,-16
2801,彰銀,2021-12-09 00:00:00,15.3553,15.4465,15.3098,15.4009,"5,516","93,036",.2967,.0526,-15
2801,彰銀,2021-12-10 00:00:00,15.3553,15.4009,15.3098,15.3098,"3,994","67,330",-.59170002,.0381,-14
2801,彰銀,2021-12-13 00:00:00,15.3553,15.492,15.3098,15.3098,"7,804","131,526",0,.0744,-13
2801,彰銀,2021-12-14 00:00:00,15.2642,15.3098,15.1731,15.2642,"7,917","132,422",-.2976,.075499997,-12
2801,彰銀,2021-12-15 00:00:00,15.2187,15.2642,15.082,15.1731,"10,096","168,203",-.597,.096299998,-11
2801,彰銀,2021-12-16 00:00:00,15.2187,15.2187,15.1275,15.2187,"5,834","97,173",.3003,.055599999,-10
2801,彰銀,2021-12-17 00:00:00,15.2187,15.3098,15.082,15.1275,"18,201","302,576",-.5988,.1735,-9
2801,彰銀,2021-12-20 00:00:00,15.1275,15.1731,15.082,15.082,"8,452","140,089",-.3012,.080600001,-8
2801,彰銀,2021-12-21 00:00:00,15.082,15.2187,15.082,15.2187,"7,527","119,076",.90630001,.071800001,-7
2801,彰銀,2021-12-22 00:00:00,15.2642,15.2642,15.1731,15.1731,"2,891","48,225",-.2994,.0276,-6
2801,彰銀,2021-12-23 00:00:00,15.2187,15.2642,15.1731,15.2187,"5,014","83,725",.3003,.047800001,-5
2801,彰銀,2021-12-24 00:00:00,15.2642,15.3098,15.2187,15.2642,"4,102","68,730",.2994,.039099999,-4
2801,彰銀,2021-12-27 00:00:00,15.2642,15.3553,15.2187,15.3098,"4,242","71,231",.2985,.040399998,-3
2801,彰銀,2021-12-28 00:00:00,15.3553,15.4465,15.3098,15.4465,"6,405","108,255",.89289999,.061099999,-2
2801,彰銀,2021-12-29 00:00:00,15.4465,15.5376,15.4009,15.5376,"7,758","131,895",.58999997,.074000001,-1
2801,彰銀,2021-12-30 00:00:00,15.5376,15.5832,15.4465,15.492,"5,647","96,106",-.2933,.053800002,0
2801,彰銀,2022-01-03 00:00:00,15.5376,15.7199,15.5376,15.5832,"13,314","228,546",.58819997,.1269,1
2801,彰銀,2022-01-04 00:00:00,15.6743,15.811,15.6287,15.7654,"14,716","253,614",1.1696,.14030001,2
2801,彰銀,2022-01-05 00:00:00,15.7654,15.8566,15.7654,15.7654,"12,367","214,457",0,.1179,3
2801,彰銀,2022-01-06 00:00:00,15.7654,16.038799,15.7199,15.9477,"17,027","297,607",1.1561,.16230001,4
2801,彰銀,2022-01-07 00:00:00,16.038799,16.3578,16.038799,16.175501,"23,078","410,726",1.4286,.22,5
2801,彰銀,2022-01-10 00:00:00,16.2211,16.2666,16.038799,16.2211,"13,040","231,419",.28169999,.1243,6
2801,彰銀,2022-01-11 00:00:00,16.2211,16.403299,16.038799,16.3578,"23,911","425,735",.8427,.228,7
2801,彰銀,2022-01-12 00:00:00,16.3578,16.494499,16.2666,16.403299,"17,980","322,700",.27860001,.1714,8
2801,彰銀,2022-01-13 00:00:00,16.403299,16.676701,16.312201,16.631201,"31,594","571,823",1.3889,.3012,9
2801,彰銀,2022-01-14 00:00:00,16.5856,16.631201,16.3578,16.494499,"24,268","438,980",-.82190001,.2314,10
2801,彰銀,2022-01-17 00:00:00,16.403299,16.540001,16.2666,16.312201,"12,874","230,924",-1.105,.1227,11
2801,彰銀,2022-01-18 00:00:00,16.2666,16.403299,16.2666,16.3578,"9,414","168,845",.2793,.0898,12
2801,彰銀,2022-01-19 00:00:00,16.2666,16.4489,16.2666,16.403299,"15,528","279,071",.27860001,.148,13
2801,彰銀,2022-01-20 00:00:00,16.3578,16.4489,16.129999,16.312201,"9,522","169,917",-.55559999,.090800002,14
