代號,名稱,年月日,開盤價元,最高價元,最低價元,收盤價元,成交量千股,成交值千元,報酬率,週轉率,天數,seq,nvals,treated,obs_count
2314,台揚,2021-05-03 00:00:00,43.682598,43.682598,39.626999,39.626999,"12,045","505,566",-9.6882,5.2821999,-169,1,227,0,227
2314,台揚,2021-05-04 00:00:00,39.626999,40.164501,35.669201,36.0112,"13,682","517,226",-9.1245003,6.0001001,-168,2,227,0,227
2314,台揚,2021-05-05 00:00:00,36.548698,37.526001,35.571499,35.718102,"6,443","240,520",-.81410003,2.8255,-167,3,227,0,227
2314,台揚,2021-05-06 00:00:00,36.0112,37.135101,35.131699,35.718102,"4,773","176,483",0,2.0932,-166,4,227,0,227
2314,台揚,2021-05-07 00:00:00,36.157799,38.8452,36.0112,38.356602,"6,313","242,773",7.3871002,2.7685001,-165,5,227,0,227
2314,台揚,2021-05-10 00:00:00,38.356602,38.356602,36.792999,37.330502,"3,806","145,196",-2.6752,1.6691,-164,6,227,0,227
2314,台揚,2021-05-11 00:00:00,36.060101,36.060101,33.617001,33.617001,"9,447","330,573",-9.9476004,4.1429,-163,7,227,0,227
2314,台揚,2021-05-12 00:00:00,33.226101,33.226101,30.294399,30.441,"9,697","307,353",-9.4476995,4.2525001,-162,8,227,0,227
2314,台揚,2021-05-13 00:00:00,28.242201,30.783001,27.7047,29.2194,"6,977","209,919",-4.0128002,3.0597,-161,9,227,0,227
2314,台揚,2021-05-14 00:00:00,30.0989,30.685301,27.5581,29.3172,"6,335","188,658",.3344,2.7781999,-160,10,227,0,227
2314,台揚,2021-05-17 00:00:00,26.434299,28.5842,26.385401,26.434299,"7,007","192,425",-9.8332996,3.0729001,-159,11,227,0,227
2314,台揚,2021-05-18 00:00:00,27.4604,29.0728,26.6786,29.0728,"5,258","153,045",9.9814997,2.3059001,-158,12,227,0,227
2314,台揚,2021-05-19 00:00:00,29.2194,31.320499,28.4865,31.271601,"5,414","166,752",7.5630002,2.3743,-157,13,227,0,227
2314,台揚,2021-05-20 00:00:00,31.271601,32.444302,30.5387,31.320499,"5,991","193,131",.15629999,2.6273,-156,14,227,0,227
2314,台揚,2021-05-21 00:00:00,31.5648,32.493198,31.125,31.5159,"3,329","108,079",.62400001,1.4599,-155,15,227,0,227
2314,台揚,2021-05-24 00:00:00,30.5387,32.688599,30.5387,32.3466,"2,703","88,004",2.6357,1.1854,-154,16,227,0,227
2314,台揚,2021-05-25 00:00:00,33.128399,34.105598,32.3955,33.3727,"3,585","122,686",3.1722,1.5721999,-153,17,227,0,227
2314,台揚,2021-05-26 00:00:00,33.617001,33.910198,32.737499,33.3727,"1,896","64,549",0,.83149999,-152,18,227,0,227
2314,台揚,2021-05-27 00:00:00,33.470402,34.349899,32.835201,33.665901,"2,391","82,221",.87849998,1.0486,-151,19,227,0,227
2314,台揚,2021-05-28 00:00:00,34.2033,35.669201,33.959,34.5942,"3,965","141,158",2.7576001,1.7388,-150,20,227,0,227
2314,台揚,2021-05-31 00:00:00,34.9851,35.375999,34.154499,34.2033,"3,378","119,324",-1.1299,1.4814,-149,21,227,0,227
2314,台揚,2021-06-01 00:00:00,34.496498,37.623699,34.496498,37.623699,"11,105","418,332",10,4.8699999,-148,22,227,0,227
2314,台揚,2021-06-02 00:00:00,38.698601,40.848598,38.014599,38.698601,"21,669","871,714",2.8571,9.5028,-147,23,227,0,227
2314,台揚,2021-06-03 00:00:00,38.4543,40.457699,38.014599,39.822498,"10,529","424,645",2.904,4.6174002,-146,24,227,0,227
2314,台揚,2021-06-04 00:00:00,39.0895,43.7803,38.8941,43.7803,"30,281","1,329,551",9.9386997,13.2795,-145,25,227,0,227
2314,台揚,2021-06-07 00:00:00,44.659801,44.855202,39.6759,42.021198,"37,749","1,628,198",-4.0179,16.554501,-144,26,227,0,227
2314,台揚,2021-06-08 00:00:00,41.7281,44.317799,40.946301,42.412102,"18,832","827,164",.93019998,8.2586002,-143,27,227,0,227
2314,台揚,2021-06-09 00:00:00,42.3144,46.6143,42.118999,45.148399,"42,823","1,981,123",6.4516001,18.779699,-142,28,227,0,227
2314,台揚,2021-06-10 00:00:00,46.6143,49.350498,46.076801,48.2267,"59,315","2,915,403",6.8182001,26.012199,-141,29,227,0,227
2314,台揚,2021-06-11 00:00:00,48.519901,49.350498,46.956299,49.350498,"29,739","1,472,186",2.3303001,13.0418,-140,30,227,0,227
2314,台揚,2021-06-15 00:00:00,50.034599,54.236698,48.324402,53.454899,"48,692","2,585,805",8.3168001,21.3535,-139,31,227,0,227
2314,台揚,2021-06-16 00:00:00,52.477699,56.1912,51.598202,51.891399,"38,533","2,115,328",-2.925,16.898399,-138,32,227,0,227
2314,台揚,2021-06-17 00:00:00,51.5005,53.7481,51.1096,52.282299,"18,295","982,005",.75330001,8.0230999,-137,33,227,0,227
2314,台揚,2021-06-18 00:00:00,52.282299,53.9436,49.6437,51.011799,"27,154","1,436,915",-2.4298999,11.9082,-136,34,227,0,227
2314,台揚,2021-06-21 00:00:00,50.327801,52.184502,48.959599,49.155102,"19,984","1,026,673",-3.6398001,8.7637997,-135,35,227,0,227
2314,台揚,2021-06-22 00:00:00,49.839199,52.184502,48.715302,50.816399,"19,039","985,973",3.3796999,8.3493996,-134,36,227,0,227
2314,台揚,2021-06-23 00:00:00,50.816399,51.6959,49.155102,50.327801,"14,889","762,837",-.96149999,6.5295,-133,37,227,0,227
2314,台揚,2021-06-24 00:00:00,51.011799,51.6959,49.350498,49.448299,"14,093","727,456",-1.7476,6.1803999,-132,38,227,0,227
2314,台揚,2021-06-25 00:00:00,49.448299,50.230099,47.884701,48.519901,"13,776","692,172",-1.8775001,6.0414,-131,39,227,0,227
2314,台揚,2021-06-28 00:00:00,48.373299,49.2528,46.565399,49.2528,"16,427","803,982",1.5106,7.2038999,-130,40,227,0,227
2314,台揚,2021-06-29 00:00:00,49.350498,49.936901,46.6143,46.6143,"10,934","538,707",-5.3571,4.7950001,-129,41,227,0,227
2314,台揚,2021-06-30 00:00:00,46.712002,48.8619,45.343899,48.8619,"11,363","556,644",4.8218002,4.9832001,-128,42,227,0,227
2314,台揚,2021-07-01 00:00:00,49.546001,53.7481,49.2528,53.7481,"57,195","3,098,879",10,25.082399,-127,43,227,0,227
2314,台揚,2021-07-02 00:00:00,54.627602,55.409401,50.7187,51.793598,"44,768","2,431,239",-3.6364,19.6327,-126,44,227,0,227
2314,台揚,2021-07-05 00:00:00,51.793598,54.5299,50.425499,52.380001,"23,343","1,257,927",1.1321,10.2369,-125,45,227,0,227
2314,台揚,2021-07-06 00:00:00,52.380001,53.5527,49.546001,50.816399,"16,169","852,107",-2.9851,7.0907998,-124,46,227,0,227
2314,台揚,2021-07-07 00:00:00,50.425499,51.305,47.738098,47.933498,"14,087","708,282",-5.6731,6.1778002,-123,47,227,0,227
2314,台揚,2021-07-08 00:00:00,48.373299,49.350498,47.738098,47.738098,"7,067","350,111",-.4077,3.0992,-122,48,227,0,227
2314,台揚,2021-07-09 00:00:00,47.298302,51.6959,46.907398,49.350498,"25,488","1,299,444",3.3777001,11.1776,-121,49,227,0,227
2314,台揚,2021-07-12 00:00:00,51.6959,52.0868,49.839199,51.305,"17,451","908,294",3.9604001,7.6529999,-120,50,227,0,227
2314,台揚,2021-07-13 00:00:00,51.402699,56.3867,50.816399,55.702599,"63,671","3,581,093",8.5713997,27.9224,-119,51,227,0,227
2314,台揚,2021-07-14 00:00:00,56.1912,61.175098,52.0868,58.145699,"63,724","3,677,977",4.3860002,27.9457,-118,52,227,0,227
2314,台揚,2021-07-15 00:00:00,58.4389,62.738701,57.754799,60.588799,"64,645","4,009,129",4.2017002,28.3496,-117,53,227,0,227
2314,台揚,2021-07-16 00:00:00,59.6115,63.5205,59.318401,60.4911,"39,129","2,466,392",-.1613,17.1597,-116,54,227,0,227
2314,台揚,2021-07-19 00:00:00,60.588799,62.543301,59.709301,60.979698,"23,966","1,502,613",.80779999,10.5101,-115,55,227,0,227
2314,台揚,2021-07-20 00:00:00,60.393299,61.761501,56.093498,57.266201,"27,719","1,669,182",-6.0897002,12.156,-114,56,227,0,227
2314,台揚,2021-07-21 00:00:00,59.6115,60.393299,56.1912,56.3867,"24,761","1,466,899",-1.5358,10.8588,-113,57,227,0,227
2314,台揚,2021-07-22 00:00:00,57.657101,59.122898,56.093498,56.5821,"14,749","868,854",.3466,6.4681001,-112,58,227,0,227
2314,台揚,2021-07-23 00:00:00,57.559299,62.0546,56.973,62.0546,"33,125","2,022,502",9.6717997,14.5267,-111,59,227,0,227
2314,台揚,2021-07-26 00:00:00,61.566002,66.3545,61.0774,62.347801,"50,062","3,261,922",.47240001,21.9543,-110,60,227,0,227
2314,台揚,2021-07-27 00:00:00,62.543301,63.7159,57.950199,59.904701,"24,968","1,559,705",-3.9184999,10.9495,-109,61,227,0,227
2314,台揚,2021-07-28 00:00:00,59.6115,60.588799,54.236698,57.070702,"19,223","1,127,881",-4.7308002,8.4301004,-108,62,227,0,227
2314,台揚,2021-07-29 00:00:00,57.950199,58.731998,56.679798,57.1684,"10,677","629,165",.17120001,4.6823001,-107,63,227,0,227
2314,台揚,2021-07-30 00:00:00,57.1684,57.852501,54.236698,56.875301,"13,167","755,939",-.51279998,5.7743001,-106,64,227,0,227
2314,台揚,2021-08-02 00:00:00,55.018501,56.3867,52.770901,54.7253,"17,208","960,350",-3.7801001,7.5464001,-105,65,227,0,227
2314,台揚,2021-08-03 00:00:00,54.7253,56.1912,54.041302,54.334499,"6,909","388,685",-.71429998,3.0299001,-104,66,227,0,227
2314,台揚,2021-08-04 00:00:00,54.823101,55.409401,53.5527,55.214001,"6,493","363,230",1.6187,2.8475001,-103,67,227,0,227
2314,台揚,2021-08-05 00:00:00,55.409401,58.048,54.7253,55.9958,"21,246","1,231,083",1.4159,9.3172998,-102,68,227,0,227
2314,台揚,2021-08-06 00:00:00,55.214001,56.093498,53.7481,53.9436,"10,689","597,561",-3.6649001,4.6876001,-101,69,227,0,227
2314,台揚,2021-08-09 00:00:00,53.259499,54.041302,50.816399,51.011799,"11,243","597,956",-5.4348001,4.9305,-100,70,227,0,227
2314,台揚,2021-08-10 00:00:00,50.523201,52.0868,49.448299,50.327801,"8,071","419,588",-1.341,3.5395,-99,71,227,0,227
2314,台揚,2021-08-11 00:00:00,49.448299,51.5005,48.422199,48.715302,"10,914","556,838",-3.2039001,4.7863002,-98,72,227,0,227
2314,台揚,2021-08-12 00:00:00,49.546001,50.327801,49.155102,49.839199,"6,512","331,089",2.3069,2.8557999,-97,73,227,0,227
2314,台揚,2021-08-13 00:00:00,49.741402,50.327801,46.8097,47.054001,"9,906","489,466",-5.5882001,4.3442001,-96,74,227,0,227
2314,台揚,2021-08-16 00:00:00,46.125599,48.373299,44.562099,44.562099,"23,917","1,148,500",-5.296,10.4886,-95,75,227,0,227
2314,台揚,2021-08-17 00:00:00,45.001801,46.076801,43.7803,45.1973,"12,789","588,446",1.4254,5.6085,-94,76,227,0,227
2314,台揚,2021-08-18 00:00:00,44.513199,49.6437,43.7803,49.6437,"15,198","717,137",9.8378,6.665,-93,77,227,0,227
2314,台揚,2021-08-19 00:00:00,48.6665,48.6665,46.516499,46.712002,"10,580","514,746",-5.9054999,4.6398001,-92,78,227,0,227
2314,台揚,2021-08-20 00:00:00,46.712002,47.298302,45.343899,45.734798,"7,053","332,815",-2.0920999,3.0929999,-91,79,227,0,227
2314,台揚,2021-08-23 00:00:00,46.4188,49.0574,46.272202,48.422199,"9,224","453,062",5.8761001,4.0451002,-90,80,227,0,227
2314,台揚,2021-08-24 00:00:00,49.448299,53.259499,48.959599,53.259499,"22,846","1,223,013",9.9898996,10.0189,-89,81,227,0,227
2314,台揚,2021-08-25 00:00:00,53.650398,58.145699,52.282299,56.288898,"17,076","963,924",5.6880999,7.4885998,-88,82,227,0,227
2314,台揚,2021-08-26 00:00:00,55.702599,56.288898,53.7481,55.116199,"8,495","477,797",-2.0833001,3.7254,-87,83,227,0,227
2314,台揚,2021-08-27 00:00:00,55.116199,55.9958,53.9436,55.214001,"5,356","302,383",.17730001,2.3487999,-86,84,227,0,227
2314,台揚,2021-08-30 00:00:00,56.7775,60.197899,56.7775,57.461601,"9,210","548,453",4.0707998,4.039,-85,85,227,0,227
2314,台揚,2021-08-31 00:00:00,57.461601,59.122898,55.800301,57.754799,"7,369","432,233",.51020002,3.2316,-84,86,227,0,227
2314,台揚,2021-09-01 00:00:00,58.536598,58.6343,56.875301,57.1684,"3,874","227,875",-1.0152,1.6989,-83,87,227,0,227
2314,台揚,2021-09-02 00:00:00,57.1684,57.266201,54.7253,56.7775,"5,419","310,916",-.68379998,2.3764999,-82,88,227,0,227
2314,台揚,2021-09-03 00:00:00,57.266201,58.341099,56.484402,57.1684,"4,237","247,954",.68849999,1.8581001,-81,89,227,0,227
2314,台揚,2021-09-06 00:00:00,57.461601,59.0252,56.7775,57.754799,"6,659","395,280",1.0256,2.9203,-80,90,227,0,227
2314,台揚,2021-09-07 00:00:00,57.950199,58.243401,55.507099,57.754799,"5,176","301,891",0,2.2699001,-79,91,227,0,227
2314,台揚,2021-09-08 00:00:00,57.657101,59.122898,56.093498,56.7775,"5,552","328,241",-1.692,2.4347999,-78,92,227,0,227
2314,台揚,2021-09-09 00:00:00,56.679798,58.341099,55.6049,58.048,"5,201","304,455",2.2375,2.2809,-77,93,227,0,227
2314,台揚,2021-09-10 00:00:00,58.145699,58.8297,57.070702,58.048,"4,140","246,324",0,1.8156,-76,94,227,0,227
2314,台揚,2021-09-13 00:00:00,58.048,58.4389,55.702599,56.288898,"2,999","174,159",-3.0302999,1.3152,-75,95,227,0,227
2314,台揚,2021-09-14 00:00:00,56.679798,57.363899,55.800301,56.3867,"2,216","128,060",.1736,.97180003,-74,96,227,0,227
2314,台揚,2021-09-15 00:00:00,56.679798,57.559299,55.9958,55.9958,"2,398","139,193",-.69319999,1.0516,-73,97,227,0,227
2314,台揚,2021-09-16 00:00:00,56.288898,58.536598,55.897999,58.536598,"3,669","215,125",4.5374999,1.609,-72,98,227,0,227
2314,台揚,2021-09-17 00:00:00,58.6343,64.302299,57.559299,64.204597,"22,282","1,418,407",9.6828003,9.7715998,-71,99,227,0,227
2314,台揚,2021-09-22 00:00:00,63.227299,70.556602,61.566002,70.556602,"25,257","1,744,354",9.8935003,11.0763,-70,100,227,0,227
2314,台揚,2021-09-23 00:00:00,69.872498,75.931396,67.429398,75.149597,"23,903","1,748,873",6.5096998,10.4825,-69,101,227,0,227
2314,台揚,2021-09-24 00:00:00,72.315598,76.029099,69.970299,75.247398,"22,271","1,665,720",.13,9.7667999,-68,102,227,0,227
2314,台揚,2021-09-27 00:00:00,74.954201,78.57,73.2929,78.1791,"17,930","1,411,954",3.8961,7.8631001,-67,103,227,0,227
2314,台揚,2021-09-28 00:00:00,76.322304,79.253998,75.736,78.863098,"10,897","860,556",.875,4.7788,-66,104,227,0,227
2314,台揚,2021-09-29 00:00:00,76.224602,80.915298,76.1269,80.6222,"11,396","918,001",2.2305,4.9976001,-65,105,227,0,227
2314,台揚,2021-09-30 00:00:00,80.329002,86.192398,78.765404,86.192398,"14,245","1,218,431",6.9091001,6.2470002,-64,106,227,0,227
2314,台揚,2021-10-01 00:00:00,83.0653,85.019699,77.592697,77.592697,"15,406","1,270,371",-9.9772997,6.7561998,-63,107,227,0,227
2314,台揚,2021-10-04 00:00:00,75.247398,77.592697,70.068001,75.736,"12,214","923,900",-2.3929,5.3564,-62,108,227,0,227
2314,台揚,2021-10-05 00:00:00,73.781502,79.644897,71.827003,77.592697,"12,578","987,558",2.4516001,5.5159998,-61,109,227,0,227
2314,台揚,2021-10-06 00:00:00,77.495003,78.57,69.872498,70.263397,"13,008","974,183",-9.4457998,5.7045999,-60,110,227,0,227
2314,台揚,2021-10-07 00:00:00,70.752098,74.270103,69.383904,72.804298,"9,693","716,694",3.6161001,4.2508001,-59,111,227,0,227
2314,台揚,2021-10-08 00:00:00,73.097397,73.390602,70.4589,70.556602,"5,571","406,907",-3.0871999,2.4431,-58,112,227,0,227
2314,台揚,2021-10-12 00:00:00,70.654297,72.608803,69.872498,71.729301,"5,205","380,225",1.6619999,2.2825999,-57,113,227,0,227
2314,台揚,2021-10-13 00:00:00,70.8498,72.120201,64.986298,66.940804,"8,173","564,229",-6.6757002,3.5841999,-56,114,227,0,227
2314,台揚,2021-10-14 00:00:00,66.549896,67.820297,63.618198,66.452202,"5,694","385,005",-.7299,2.4971001,-55,115,227,0,227
2314,台揚,2021-10-15 00:00:00,67.429398,69.090797,65.9636,68.211197,"4,922","339,490",2.6471,2.1585,-54,116,227,0,227
2314,台揚,2021-10-18 00:00:00,68.699898,69.774803,66.256798,68.4067,"3,970","276,789",.28650001,1.7410001,-53,117,227,0,227
2314,台揚,2021-10-19 00:00:00,68.4067,70.947502,67.722603,69.090797,"4,146","295,581",1,1.8182,-52,118,227,0,227
2314,台揚,2021-10-20 00:00:00,69.383904,69.774803,68.0158,68.895302,"2,485","175,396",-.28290001,1.0898,-51,119,227,0,227
2314,台揚,2021-10-21 00:00:00,69.188499,71.436096,66.940804,67.038597,"5,634","399,052",-2.6949999,2.4707,-50,120,227,0,227
2314,台揚,2021-10-22 00:00:00,66.158997,68.113503,63.9114,64.595497,"6,609","440,731",-3.6443,2.8982999,-49,121,227,0,227
2314,台揚,2021-10-25 00:00:00,64.595497,71.045197,64.497704,71.045197,"7,464","527,191",9.9849005,3.2732999,-48,122,227,0,227
2314,台揚,2021-10-26 00:00:00,72.120201,78.081299,72.120201,77.201797,"19,131","1,464,172",8.6657,8.3898001,-47,123,227,0,227
2314,台揚,2021-10-27 00:00:00,75.3451,81.892601,74.270103,77.690399,"14,343","1,141,459",.6329,6.29,-46,124,227,0,227
2314,台揚,2021-10-28 00:00:00,77.7882,78.472198,74.954201,75.540497,"8,471","662,909",-2.7672999,3.7149,-45,125,227,0,227
2314,台揚,2021-10-29 00:00:00,76.029099,77.690399,74.758698,77.006401,"6,857","535,295",1.9405,3.0071001,-44,126,227,0,227
2314,台揚,2021-11-01 00:00:00,79.156303,79.840401,76.1269,76.322304,"8,515","677,285",-.8883,3.7342,-43,127,227,0,227
2314,台揚,2021-11-02 00:00:00,77.104103,77.104103,69.579399,72.022499,"10,239","765,263",-5.6338,4.4902,-42,128,227,0,227
2314,台揚,2021-11-03 00:00:00,72.608803,73.879204,70.8498,72.022499,"3,841","284,719",0,1.6844,-41,129,227,0,227
2314,台揚,2021-11-04 00:00:00,73.2929,79.156303,72.511101,79.156303,"11,905","946,083",9.9049997,5.2209001,-40,130,227,0,227
2314,台揚,2021-11-05 00:00:00,79.253998,85.019699,76.322304,84.042503,"19,487","1,613,138",6.1728001,8.5459003,-39,131,227,0,227
2314,台揚,2021-11-08 00:00:00,81.599403,81.7948,75.736,77.690399,"14,265","1,146,237",-7.5581002,6.2557998,-38,132,227,0,227
2314,台揚,2021-11-09 00:00:00,73.488297,77.201797,73.488297,76.029099,"7,003","542,724",-2.1384001,3.0711,-37,133,227,0,227
2314,台揚,2021-11-10 00:00:00,75.638199,78.1791,75.149597,76.419998,"4,936","388,745",.51410002,2.1645999,-36,134,227,0,227
2314,台揚,2021-11-11 00:00:00,75.442802,82.967499,75.3451,80.6222,"14,294","1,175,024",5.4987001,6.2684999,-35,135,227,0,227
2314,台揚,2021-11-12 00:00:00,80.6222,82.087997,78.765404,78.863098,"9,955","817,686",-2.1817999,4.3656998,-34,136,227,0,227
2314,台揚,2021-11-15 00:00:00,80.2313,86.681,79.449501,86.681,"17,496","1,520,164",9.9132996,7.6726999,-33,137,227,0,227
2314,台揚,2021-11-16 00:00:00,88.244598,94.303497,86.681,92.837601,"27,865","2,590,256",7.1026001,12.22,-32,138,227,0,227
2314,台揚,2021-11-17 00:00:00,90.101402,91.078598,85.5084,88.635498,"18,102","1,640,021",-4.5263,7.9384999,-31,139,227,0,227
2314,台揚,2021-11-18 00:00:00,87.9515,89.514999,83.651604,84.042503,"13,229","1,164,585",-5.1819,5.8014998,-30,140,227,0,227
2314,台揚,2021-11-19 00:00:00,84.335701,86.2901,84.042503,84.824303,"6,608","575,897",.93019998,2.8979001,-29,141,227,0,227
2314,台揚,2021-11-22 00:00:00,85.019699,85.997002,84.042503,84.824303,"3,587","311,703",0,1.5731,-28,142,227,0,227
2314,台揚,2021-11-23 00:00:00,84.531097,85.606102,81.110802,81.403999,"5,776","489,134",-4.0323,2.533,-27,143,227,0,227
2314,台揚,2021-11-24 00:00:00,81.306198,86.485603,81.110802,85.801498,"5,792","496,843",5.4022002,2.54,-26,144,227,0,227
2314,台揚,2021-11-25 00:00:00,85.801498,85.8993,82.087997,82.381203,"5,217","445,245",-3.9863,2.2879,-25,145,227,0,227
2314,台揚,2021-11-26 00:00:00,82.283501,83.163002,77.7882,78.57,"6,112","501,655",-4.6262999,2.6803999,-24,146,227,0,227
2314,台揚,2021-11-29 00:00:00,75.247398,81.110802,74.367798,79.644897,"5,803","460,482",1.3681999,2.5448999,-23,147,227,0,227
2314,台揚,2021-11-30 00:00:00,80.817596,80.817596,78.667702,79.058601,"4,309","351,142",-.73619998,1.8897001,-22,148,227,0,227
2314,台揚,2021-12-01 00:00:00,75.247398,79.156303,73.781502,78.57,"7,417","577,024",-.61799997,3.2527001,-21,149,227,0,227
2314,台揚,2021-12-02 00:00:00,77.592697,77.7882,75.247398,75.247398,"6,252","487,334",-4.2289,2.7418001,-20,150,227,0,227
2314,台揚,2021-12-03 00:00:00,76.224602,77.690399,75.736,76.419998,"3,125","245,125",1.5584,1.3704,-19,151,227,0,227
2314,台揚,2021-12-06 00:00:00,76.517799,77.104103,75.736,75.833702,"1,850","144,294",-.76730001,.81129998,-18,152,227,0,227
2314,台揚,2021-12-07 00:00:00,76.713203,78.667702,76.615501,77.495003,"3,341","265,453",2.1907001,1.4651999,-17,153,227,0,227
2314,台揚,2021-12-08 00:00:00,78.57,79.156303,77.7882,78.472198,"3,240","260,193",1.261,1.4209,-16,154,227,0,227
2314,台揚,2021-12-09 00:00:00,78.667702,80.6222,78.276802,78.276802,"3,921","318,813",-.2491,1.7194999,-15,155,227,0,227
2314,台揚,2021-12-10 00:00:00,77.7882,78.081299,76.224602,77.592697,"2,780","219,183",-.8739,1.2191,-14,156,227,0,227
2314,台揚,2021-12-13 00:00:00,77.690399,79.742599,76.224602,78.863098,"3,308","265,856",1.6373,1.4507,-13,157,227,0,227
2314,台揚,2021-12-14 00:00:00,77.690399,78.1791,75.3451,76.517799,"3,898","304,935",-2.974,1.7094001,-12,158,227,0,227
2314,台揚,2021-12-15 00:00:00,75.833702,76.419998,74.563301,75.247398,"2,546","196,619",-1.6603,1.1165,-11,159,227,0,227
2314,台揚,2021-12-16 00:00:00,76.224602,76.713203,75.051903,76.029099,"2,324","180,182",1.039,1.0192,-10,160,227,0,227
2314,台揚,2021-12-17 00:00:00,75.540497,75.540497,72.315598,73.2929,"3,758","283,786",-3.599,1.648,-9,161,227,0,227
2314,台揚,2021-12-20 00:00:00,72.999702,72.999702,69.677101,69.970299,"4,358","315,181",-4.5332999,1.9112,-8,162,227,0,227
2314,台揚,2021-12-21 00:00:00,69.286201,73.097397,67.918098,70.263397,"3,633","262,446",.419,1.5932,-7,163,227,0,227
2314,台揚,2021-12-22 00:00:00,70.8498,72.315598,70.654297,71.338402,"1,981","144,924",1.5299,.86879998,-6,164,227,0,227
2314,台揚,2021-12-23 00:00:00,71.827003,72.804298,71.631599,72.608803,"1,902","140,683",1.7808,.83410001,-5,165,227,0,227
2314,台揚,2021-12-24 00:00:00,72.804298,73.2929,71.533798,71.729301,"1,775","130,911",-1.2113,.7784,-4,166,227,0,227
2314,台揚,2021-12-27 00:00:00,72.999702,74.661003,72.022499,73.879204,"2,834","212,993",2.9972999,1.2428,-3,167,227,0,227
2314,台揚,2021-12-28 00:00:00,73.781502,73.781502,72.315598,72.706497,"2,292","171,057",-1.5872999,1.0051,-2,168,227,0,227
2314,台揚,2021-12-29 00:00:00,72.706497,73.585999,72.413399,73.585999,"1,458","108,725",1.2097,.63940001,-1,169,227,0,227
2314,台揚,2021-12-30 00:00:00,73.585999,77.885902,72.902,77.885902,"2,739","211,744",5.8432999,1.2012,0,170,227,0,227
2314,台揚,2022-01-03 00:00:00,77.885902,77.885902,74.856499,74.856499,"3,636","282,734",-3.8896,1.5944999,1,171,227,0,227
2314,台揚,2022-01-04 00:00:00,75.247398,75.931396,74.270103,75.247398,"2,178","167,628",.52219999,.9551,2,172,227,0,227
2314,台揚,2022-01-05 00:00:00,75.736,76.517799,73.781502,73.781502,"1,773","136,281",-1.9481,.77749997,3,173,227,0,227
2314,台揚,2022-01-06 00:00:00,73.097397,73.2929,71.827003,71.827003,"1,736","128,400",-2.6489999,.76130003,4,174,227,0,227
2314,台揚,2022-01-07 00:00:00,71.827003,72.413399,68.992996,69.970299,"2,481","177,592",-2.585,1.0880001,5,175,227,0,227
2314,台揚,2022-01-10 00:00:00,66.940804,70.556602,66.549896,68.4067,"2,749","192,734",-2.2346001,1.2056,6,176,227,0,227
2314,台揚,2022-01-11 00:00:00,68.4067,69.090797,68.113503,68.308998,"1,605","112,454",-.1429,.70389998,7,177,227,0,227
2314,台揚,2022-01-12 00:00:00,68.895302,68.992996,66.745399,67.038597,"1,887","130,239",-1.8598,.82749999,8,178,227,0,227
2314,台揚,2022-01-13 00:00:00,68.308998,68.308998,66.549896,66.843102,"1,069","73,398",-.2915,.46880001,9,179,227,0,227
2314,台揚,2022-01-14 00:00:00,66.647697,66.940804,64.497704,66.3545,"2,030","136,421",-.73100001,.89020002,10,180,227,0,227
2314,台揚,2022-01-17 00:00:00,66.3545,67.331703,65.474998,66.452202,"1,214","82,463",.1473,.53240001,11,181,227,0,227
2314,台揚,2022-01-18 00:00:00,67.234001,70.361198,66.940804,67.820297,"2,114","148,745",2.0588,.9271,12,182,227,0,227
2314,台揚,2022-01-19 00:00:00,66.647697,67.722603,66.647697,66.745399,"1,130","77,602",-1.585,.49559999,13,183,227,0,227
2314,台揚,2022-01-20 00:00:00,66.940804,68.0158,66.940804,67.234001,837,"57,894",.73210001,.3671,14,184,227,0,227
2314,台揚,2022-01-21 00:00:00,67.234001,67.234001,65.9636,65.9636,"1,383","94,085",-1.8895,.60650003,15,185,227,0,227
2314,台揚,2022-01-24 00:00:00,65.474998,65.572701,63.5205,63.618198,"1,807","118,353",-3.5555999,.7924,16,186,227,0,227
2314,台揚,2022-01-25 00:00:00,63.5205,65.377197,62.543301,62.543301,"1,710","111,176",-1.6897,.74989998,17,187,227,0,227
2314,台揚,2022-01-26 00:00:00,61.566002,62.347801,58.048,59.122898,"3,728","227,709",-5.4688001,1.6349,18,188,227,0,227
2314,台揚,2022-02-07 00:00:00,59.806999,61.761501,58.6343,61.6637,"1,885","116,679",4.2975001,.82669997,19,189,227,0,227
2314,台揚,2022-02-08 00:00:00,61.175098,64.302299,60.784199,64.009102,"1,346","87,351",3.8034999,.59030002,20,190,227,0,227
2314,台揚,2022-02-09 00:00:00,64.400002,66.843102,64.400002,65.572701,"1,475","98,930",2.4426999,.6469,21,191,227,0,227
2314,台揚,2022-02-10 00:00:00,66.105499,66.105499,63.342899,63.342899,"1,819","118,557",-3.5864999,.76419997,22,192,227,0,227
2314,台揚,2022-02-11 00:00:00,62.158901,64.921501,61.8629,63.1455,"1,302","83,008",-.31150001,.54699999,23,193,227,0,227
2314,台揚,2022-02-14 00:00:00,61.172199,61.369598,59.198898,59.198898,"2,357","143,391",-6.25,.99019998,24,194,227,0,227
2314,台揚,2022-02-15 00:00:00,59.2976,61.270901,59.1003,59.692299,"1,377","83,895",.83329999,.57849997,25,195,227,0,227
